Date,Close,Open,High,Low,Ticker 
"Oct 26, 2020",140.94,141.99,142.26,140.0,MOEX
"Oct 27, 2020",141.18,140.7,141.6,139.39,MOEX
"Oct 28, 2020",138.1,140.74,141.09,134.8,MOEX
"Oct 29, 2020",140.3,139.88,141.2,137.2,MOEX
"Oct 30, 2020",134.19,139.5,139.66,133.75,MOEX
"Nov 02, 2020",133.2,133.9,133.93,131.02,MOEX
"Nov 03, 2020",132.87,133.68,134.99,132.39,MOEX
"Nov 05, 2020",137.75,134.25,138.11,133.25,MOEX
"Nov 06, 2020",137.65,136.92,139.6,136.19,MOEX
"Nov 09, 2020",141.24,139.0,142.24,138.59,MOEX
"Nov 10, 2020",138.46,141.0,141.24,137.09,MOEX
"Nov 11, 2020",135.73,139.51,139.7,133.52,MOEX
"Nov 12, 2020",134.1,134.8,135.92,132.67,MOEX
"Nov 13, 2020",134.57,134.0,134.9,133.2,MOEX
"Nov 16, 2020",136.34,136.0,137.25,134.7,MOEX
"Nov 17, 2020",136.05,136.27,136.5,134.09,MOEX
"Nov 18, 2020",137.15,136.0,139.29,135.15,MOEX
"Nov 19, 2020",138.96,137.75,139.98,136.71,MOEX
"Nov 20, 2020",139.48,139.02,140.2,138.4,MOEX
"Nov 23, 2020",138.69,139.55,141.84,137.23,MOEX
"Nov 24, 2020",141.38,139.48,141.61,139.04,MOEX
"Nov 25, 2020",142.78,141.67,143.54,140.15,MOEX
"Nov 26, 2020",146.86,143.53,147.68,142.77,MOEX
"Nov 27, 2020",153.1,146.97,154.12,146.95,MOEX
"Nov 30, 2020",152.88,152.5,154.87,151.36,MOEX
"Dec 01, 2020",154.82,153.1,155.35,152.92,MOEX
"Dec 02, 2020",158.44,155.0,158.5,154.12,MOEX
"Dec 03, 2020",157.86,158.4,162.8,157.14,MOEX
"Dec 04, 2020",157.6,158.68,159.41,156.0,MOEX
"Dec 07, 2020",157.51,157.6,158.49,156.55,MOEX
"Dec 08, 2020",159.0,157.6,159.77,156.8,MOEX
"Dec 09, 2020",162.57,159.1,164.39,159.1,MOEX
"Dec 10, 2020",164.72,163.18,165.6,162.69,MOEX
"Dec 11, 2020",167.71,165.35,168.43,165.1,MOEX
"Dec 14, 2020",163.0,169.0,169.0,161.75,MOEX
"Dec 15, 2020",165.35,162.72,165.76,159.45,MOEX
"Dec 16, 2020",163.64,165.7,166.86,162.04,MOEX
"Dec 17, 2020",163.21,163.9,165.47,162.6,MOEX
"Dec 18, 2020",160.66,163.0,163.19,159.69,MOEX
"Dec 21, 2020",158.38,159.69,160.67,152.76,MOEX
"Dec 22, 2020",161.17,157.07,163.3,156.9,MOEX
"Dec 23, 2020",162.19,161.42,162.86,159.93,MOEX
"Dec 24, 2020",160.95,161.9,163.48,160.11,MOEX
"Dec 25, 2020",160.19,161.99,161.99,159.01,MOEX
"Dec 28, 2020",159.23,161.0,161.36,158.02,MOEX
"Dec 29, 2020",159.67,159.0,160.06,158.48,MOEX
"Dec 30, 2020",159.25,159.12,160.3,158.85,MOEX
"Jan 04, 2021",159.0,159.5,161.81,158.72,MOEX
"Jan 05, 2021",161.37,159.11,161.58,157.25,MOEX
"Jan 06, 2021",160.91,161.6,162.9,159.5,MOEX
"Jan 08, 2021",160.33,161.5,162.97,159.34,MOEX
"Jan 11, 2021",159.49,160.18,161.19,158.51,MOEX
"Jan 12, 2021",158.5,159.75,160.0,157.54,MOEX
"Jan 13, 2021",159.5,158.5,160.49,158.3,MOEX
"Jan 14, 2021",159.76,159.74,160.96,158.66,MOEX
"Jan 15, 2021",159.9,159.5,161.84,158.38,MOEX
"Jan 18, 2021",160.16,160.1,160.88,159.43,MOEX
"Jan 19, 2021",166.89,160.6,166.99,160.6,MOEX
"Jan 20, 2021",164.22,167.0,167.82,162.65,MOEX
"Jan 21, 2021",159.57,164.76,166.0,158.85,MOEX
"Jan 22, 2021",158.66,158.6,158.9,156.22,MOEX
"Jan 25, 2021",162.8,159.0,165.37,158.41,MOEX
"Jan 26, 2021",162.89,162.85,163.59,161.12,MOEX
"Jan 27, 2021",160.51,163.15,164.68,159.42,MOEX
"Jan 28, 2021",160.51,159.11,162.43,158.06,MOEX
"Jan 29, 2021",157.62,160.4,160.58,156.73,MOEX
"Feb 01, 2021",157.28,158.45,158.5,154.35,MOEX
"Feb 02, 2021",158.99,157.73,161.0,156.79,MOEX
"Feb 03, 2021",158.89,159.0,160.6,157.52,MOEX
"Feb 04, 2021",158.64,159.09,159.56,157.55,MOEX
"Feb 05, 2021",158.2,158.93,159.45,157.31,MOEX
"Feb 08, 2021",161.32,158.81,161.95,158.42,MOEX
"Feb 09, 2021",164.09,161.99,165.2,161.5,MOEX
"Feb 10, 2021",160.76,165.01,165.55,160.4,MOEX
"Feb 11, 2021",160.11,161.0,162.3,159.9,MOEX
"Feb 12, 2021",163.28,160.13,163.62,158.4,MOEX
"Feb 15, 2021",165.29,163.52,165.49,163.41,MOEX
"Feb 16, 2021",162.88,165.5,166.7,162.4,MOEX
"Feb 17, 2021",164.5,162.88,165.0,161.22,MOEX
"Feb 18, 2021",160.98,164.6,164.95,160.01,MOEX
"Feb 19, 2021",165.55,160.9,167.15,160.4,MOEX
"Feb 20, 2021",165.55,165.8,166.0,164.19,MOEX
"Feb 22, 2021",169.5,165.55,170.13,164.65,MOEX
"Feb 24, 2021",173.28,169.0,175.7,167.7,MOEX
"Feb 25, 2021",172.6,172.83,175.25,171.03,MOEX
"Feb 26, 2021",173.31,171.8,173.83,171.58,MOEX
"Mar 01, 2021",177.65,174.1,178.48,174.0,MOEX
"Mar 02, 2021",174.33,177.05,178.33,173.24,MOEX
"Mar 03, 2021",170.62,174.55,176.59,169.72,MOEX
"Mar 04, 2021",169.56,170.0,171.9,168.62,MOEX
"Mar 05, 2021",167.43,170.9,171.39,164.3,MOEX
"Mar 09, 2021",168.48,166.59,170.59,166.46,MOEX
"Mar 10, 2021",169.03,168.2,170.14,167.52,MOEX
"Mar 11, 2021",169.01,169.03,170.8,168.07,MOEX
"Mar 12, 2021",167.87,169.22,169.66,166.26,MOEX
"Mar 15, 2021",167.9,168.23,168.93,163.75,MOEX
"Mar 16, 2021",166.36,168.1,168.18,165.67,MOEX
"Mar 17, 2021",167.19,166.6,167.5,165.41,MOEX
"Mar 18, 2021",167.75,167.94,170.82,166.86,MOEX
"Mar 19, 2021",168.17,168.36,169.54,167.11,MOEX
"Mar 22, 2021",168.53,168.17,169.8,167.55,MOEX
"Mar 23, 2021",166.3,167.55,168.43,166.04,MOEX
"Mar 24, 2021",167.99,165.9,168.75,165.32,MOEX
"Mar 25, 2021",167.88,167.01,168.92,167.01,MOEX
"Mar 26, 2021",169.57,168.65,169.84,168.3,MOEX
"Mar 29, 2021",169.94,169.8,170.23,168.61,MOEX
"Mar 30, 2021",170.55,169.24,171.46,168.24,MOEX
"Mar 31, 2021",173.95,171.2,175.7,169.7,MOEX
"Apr 01, 2021",170.56,174.22,175.18,168.83,MOEX
"Apr 02, 2021",169.41,171.1,171.4,168.5,MOEX
"Apr 05, 2021",169.99,169.0,170.43,168.58,MOEX
"Apr 06, 2021",169.4,169.59,172.48,169.23,MOEX
"Apr 07, 2021",172.09,170.08,173.52,166.43,MOEX
"Apr 08, 2021",172.21,172.16,173.66,171.31,MOEX
"Apr 09, 2021",171.03,172.41,172.49,169.85,MOEX
"Apr 12, 2021",171.68,171.05,173.4,170.1,MOEX
"Apr 13, 2021",173.73,171.8,174.5,171.19,MOEX
"Apr 14, 2021",173.9,174.0,175.0,171.61,MOEX
"Apr 15, 2021",171.95,172.87,174.64,170.86,MOEX
"Apr 16, 2021",173.47,171.95,173.83,171.79,MOEX
"Apr 19, 2021",173.72,173.02,174.52,173.0,MOEX
"Apr 20, 2021",170.92,173.99,174.25,168.58,MOEX
"Apr 21, 2021",170.81,170.88,171.27,169.2,MOEX
"Apr 22, 2021",169.91,170.99,171.08,169.15,MOEX
"Apr 23, 2021",171.2,170.0,172.0,169.82,MOEX
"Apr 26, 2021",173.2,171.87,173.91,171.1,MOEX
"Apr 27, 2021",177.87,173.5,178.3,173.5,MOEX
"Apr 28, 2021",176.83,177.81,178.0,174.01,MOEX
"Apr 29, 2021",177.27,176.4,177.49,175.74,MOEX
"Apr 30, 2021",177.8,177.99,181.62,176.1,MOEX
"May 04, 2021",181.0,178.99,182.4,177.86,MOEX
"May 05, 2021",184.0,180.95,184.15,180.73,MOEX
"May 06, 2021",188.88,183.52,189.05,183.18,MOEX
"May 07, 2021",187.37,189.01,189.8,186.52,MOEX
"May 10, 2021",187.01,187.37,187.37,184.34,MOEX
"May 11, 2021",190.23,185.2,190.64,185.19,MOEX
"May 12, 2021",187.63,190.97,192.63,187.07,MOEX
"May 13, 2021",178.91,180.0,180.8,175.28,MOEX
"May 14, 2021",175.35,180.44,180.45,174.11,MOEX
"May 17, 2021",176.89,175.75,178.05,174.41,MOEX
"May 18, 2021",174.18,176.89,178.05,173.72,MOEX
"May 19, 2021",172.65,174.0,174.45,170.88,MOEX
"May 20, 2021",170.99,172.45,173.4,170.55,MOEX
"May 21, 2021",168.97,170.97,171.28,167.64,MOEX
"May 24, 2021",169.68,169.28,169.96,168.8,MOEX
"May 25, 2021",169.75,170.25,171.5,168.74,MOEX
"May 26, 2021",169.95,170.1,170.16,168.73,MOEX
"May 27, 2021",168.17,170.25,170.42,167.73,MOEX
"May 28, 2021",168.31,168.0,168.99,167.1,MOEX
"May 31, 2021",169.14,168.5,169.82,167.9,MOEX
"Jun 01, 2021",170.3,169.45,170.8,168.45,MOEX
"Jun 02, 2021",171.14,170.4,172.2,169.25,MOEX
"Jun 03, 2021",170.53,171.5,171.77,169.53,MOEX
"Jun 04, 2021",172.8,170.75,172.85,169.77,MOEX
"Jun 07, 2021",176.01,172.92,176.27,171.97,MOEX
"Jun 08, 2021",175.75,175.84,177.25,172.73,MOEX
"Jun 09, 2021",176.15,175.75,176.65,174.61,MOEX
"Jun 10, 2021",175.54,176.0,176.95,175.0,MOEX
"Jun 11, 2021",174.96,176.0,177.4,173.81,MOEX
"Jun 14, 2021",175.01,175.0,175.95,174.21,MOEX
"Jun 15, 2021",176.06,175.03,176.5,174.95,MOEX
"Jun 16, 2021",175.56,176.11,177.23,174.77,MOEX
"Jun 17, 2021",178.79,175.3,179.93,173.93,MOEX
"Jun 18, 2021",176.69,179.0,180.3,175.62,MOEX
"Jun 21, 2021",178.2,176.63,178.32,175.18,MOEX
"Jun 22, 2021",176.25,178.2,178.72,175.68,MOEX
"Jun 23, 2021",175.28,176.89,176.89,174.78,MOEX
"Jun 24, 2021",174.15,175.3,175.94,173.19,MOEX
"Jun 25, 2021",172.46,174.9,174.9,171.6,MOEX
"Jun 28, 2021",173.73,172.8,175.05,172.27,MOEX
"Jun 29, 2021",170.82,173.51,175.14,170.28,MOEX
"Jun 30, 2021",171.05,170.6,171.36,168.92,MOEX
"Jul 01, 2021",171.3,171.2,172.7,169.83,MOEX
"Jul 02, 2021",171.1,171.1,172.41,170.53,MOEX
"Jul 05, 2021",173.07,171.29,173.19,170.78,MOEX
"Jul 06, 2021",171.8,173.29,175.19,170.6,MOEX
"Jul 07, 2021",171.52,172.2,172.9,170.9,MOEX
"Jul 08, 2021",172.48,171.0,172.9,170.55,MOEX
"Jul 09, 2021",171.55,172.96,173.17,171.01,MOEX
"Jul 12, 2021",171.82,171.9,172.45,170.3,MOEX
"Jul 13, 2021",171.1,172.4,172.96,170.53,MOEX
"Jul 14, 2021",171.85,171.49,172.57,170.8,MOEX
"Jul 15, 2021",170.7,172.3,172.3,170.03,MOEX
"Jul 16, 2021",169.51,170.89,172.0,168.17,MOEX
"Jul 19, 2021",164.2,168.99,171.32,163.58,MOEX
"Jul 20, 2021",167.58,164.7,168.0,164.28,MOEX
"Jul 21, 2021",166.6,167.81,168.12,166.18,MOEX
"Jul 22, 2021",170.39,167.0,170.42,166.0,MOEX
"Jul 23, 2021",170.0,171.0,171.7,169.14,MOEX
"Jul 26, 2021",171.05,169.49,171.15,168.6,MOEX
"Jul 27, 2021",171.63,170.95,172.35,169.76,MOEX
"Jul 28, 2021",171.9,171.64,172.5,171.33,MOEX
"Jul 29, 2021",174.32,172.0,174.96,171.75,MOEX
"Jul 30, 2021",173.41,173.9,174.79,172.71,MOEX
"Aug 02, 2021",174.3,173.01,176.23,173.01,MOEX
"Aug 03, 2021",174.3,174.33,175.92,172.09,MOEX
"Aug 04, 2021",174.35,174.16,175.46,174.05,MOEX
"Aug 05, 2021",176.0,174.4,176.35,174.2,MOEX
"Aug 06, 2021",174.5,175.99,176.0,174.41,MOEX
"Aug 09, 2021",174.93,174.78,176.0,173.49,MOEX
"Aug 10, 2021",175.79,174.8,176.0,174.8,MOEX
"Aug 11, 2021",176.03,175.98,176.34,175.22,MOEX
"Aug 12, 2021",177.48,176.22,177.9,175.6,MOEX
"Aug 13, 2021",174.74,177.4,177.49,174.52,MOEX
"Aug 16, 2021",174.71,174.52,175.84,173.3,MOEX
"Aug 17, 2021",180.45,175.11,181.46,174.66,MOEX
"Aug 18, 2021",182.95,181.49,185.33,181.01,MOEX
"Aug 19, 2021",180.71,182.0,185.32,180.06,MOEX
"Aug 20, 2021",181.1,180.99,184.67,178.99,MOEX
"Aug 23, 2021",180.88,181.9,182.99,180.13,MOEX
"Aug 24, 2021",179.79,181.89,182.22,179.05,MOEX
"Aug 25, 2021",179.73,179.79,182.18,179.33,MOEX
"Aug 26, 2021",179.83,179.5,180.36,178.35,MOEX
"Aug 27, 2021",181.83,180.1,182.23,180.1,MOEX
"Aug 30, 2021",182.52,181.85,184.74,181.85,MOEX
"Aug 31, 2021",183.73,182.9,187.1,182.52,MOEX
"Sep 01, 2021",186.62,184.99,187.0,184.01,MOEX
"Sep 02, 2021",191.02,187.3,191.52,186.25,MOEX
"Sep 03, 2021",186.39,191.4,191.5,185.2,MOEX
"Sep 06, 2021",185.56,186.68,188.17,184.8,MOEX
"Sep 07, 2021",186.9,185.12,187.19,184.65,MOEX
"Sep 08, 2021",182.49,187.0,187.83,181.3,MOEX
"Sep 09, 2021",182.29,182.95,184.88,181.02,MOEX
"Sep 10, 2021",186.09,182.84,187.78,182.58,MOEX
"Sep 13, 2021",184.5,186.15,186.56,183.15,MOEX
"Sep 14, 2021",181.23,184.9,185.49,180.6,MOEX
"Sep 15, 2021",184.77,181.3,185.99,181.04,MOEX
"Sep 16, 2021",180.3,185.0,185.58,178.73,MOEX
"Sep 17, 2021",182.08,180.65,183.52,180.13,MOEX
"Sep 20, 2021",180.77,181.57,183.3,179.86,MOEX
"Sep 21, 2021",181.68,180.3,182.72,180.3,MOEX
"Sep 22, 2021",179.31,182.34,182.59,177.5,MOEX
"Sep 23, 2021",179.8,179.84,180.89,178.34,MOEX
"Sep 24, 2021",179.37,179.96,180.44,178.61,MOEX
"Sep 27, 2021",177.77,180.39,180.39,176.73,MOEX
"Sep 28, 2021",173.5,177.71,177.86,172.06,MOEX
"Sep 29, 2021",172.82,173.17,173.83,170.0,MOEX
"Sep 30, 2021",173.76,172.9,174.48,172.06,MOEX
"Oct 01, 2021",170.96,173.4,173.48,169.64,MOEX
"Oct 04, 2021",167.73,170.5,171.47,167.43,MOEX
"Oct 05, 2021",174.0,168.27,174.0,167.62,MOEX
"Oct 06, 2021",173.74,173.15,175.76,171.9,MOEX
"Oct 07, 2021",177.06,173.89,178.1,172.92,MOEX
"Oct 08, 2021",174.9,177.51,177.51,173.73,MOEX
"Oct 11, 2021",176.54,174.45,177.77,174.23,MOEX
"Oct 12, 2021",182.82,176.7,184.36,175.96,MOEX
"Oct 13, 2021",181.36,182.56,182.82,177.84,MOEX
"Oct 14, 2021",181.42,181.99,183.91,180.76,MOEX
"Oct 15, 2021",185.72,181.7,186.49,179.42,MOEX
"Oct 18, 2021",184.09,186.3,187.0,183.13,MOEX
"Oct 19, 2021",180.44,185.9,185.91,178.87,MOEX
"Oct 20, 2021",173.5,180.52,180.6,171.78,MOEX
"Oct 21, 2021",170.68,173.49,173.49,170.0,MOEX
"Oct 22, 2021",171.0,170.6,173.56,169.4,MOEX
"Oct 25, 2021",174.23,170.55,175.16,170.31,MOEX
"Oct 26, 2021",173.43,175.0,175.64,171.8,MOEX
"Oct 27, 2021",173.69,173.0,174.99,171.71,MOEX
"Oct 28, 2021",175.52,173.02,176.5,173.02,MOEX
"Oct 29, 2021",173.35,176.14,176.14,172.5,MOEX
"Nov 01, 2021",174.82,173.15,175.58,172.51,MOEX
"Nov 02, 2021",173.17,175.28,175.3,173.07,MOEX
"Nov 03, 2021",173.9,173.17,175.19,171.23,MOEX
"Nov 05, 2021",172.97,174.68,174.92,172.26,MOEX
"Nov 08, 2021",172.9,172.97,174.26,172.35,MOEX
"Nov 09, 2021",172.9,173.42,173.95,172.3,MOEX
"Nov 10, 2021",170.16,173.28,173.59,169.62,MOEX
"Nov 11, 2021",171.11,170.26,171.49,167.68,MOEX
"Nov 12, 2021",169.64,171.49,171.66,168.01,MOEX
"Nov 15, 2021",171.69,169.27,173.7,168.82,MOEX
"Nov 16, 2021",169.26,172.18,173.09,168.22,MOEX
"Nov 17, 2021",168.49,169.4,170.0,168.1,MOEX
"Nov 18, 2021",165.35,168.49,168.49,164.22,MOEX
"Nov 19, 2021",161.8,165.88,167.65,160.78,MOEX
"Nov 22, 2021",154.35,161.5,162.47,151.6,MOEX
"Nov 23, 2021",159.45,154.0,159.45,151.0,MOEX
"Nov 24, 2021",154.25,160.1,162.96,153.01,MOEX
"Nov 25, 2021",156.33,154.48,157.62,154.15,MOEX
"Nov 26, 2021",150.05,153.3,154.27,149.5,MOEX
"Nov 29, 2021",152.07,151.89,154.13,151.2,MOEX
"Nov 30, 2021",151.15,150.03,153.59,148.74,MOEX
"Dec 01, 2021",157.21,152.82,159.14,152.35,MOEX
"Dec 02, 2021",161.0,157.9,161.46,157.22,MOEX
"Dec 03, 2021",157.8,162.7,163.42,157.0,MOEX
"Dec 06, 2021",156.7,158.49,160.0,154.0,MOEX
"Dec 07, 2021",160.24,156.9,160.62,152.8,MOEX
"Dec 08, 2021",156.5,160.75,161.99,155.15,MOEX
"Dec 09, 2021",154.22,157.0,157.63,153.54,MOEX
"Dec 10, 2021",152.53,154.4,154.74,150.75,MOEX
"Dec 13, 2021",148.15,152.15,153.94,147.22,MOEX
"Dec 14, 2021",148.06,148.15,149.5,138.73,MOEX
"Dec 15, 2021",147.0,147.51,149.87,144.6,MOEX
"Dec 16, 2021",147.75,147.37,149.49,146.4,MOEX
"Dec 17, 2021",147.48,147.51,148.79,144.7,MOEX
"Dec 20, 2021",145.72,147.3,147.3,143.64,MOEX
"Dec 21, 2021",145.3,145.8,146.8,144.27,MOEX
"Dec 22, 2021",146.7,145.48,148.0,144.57,MOEX
"Dec 23, 2021",149.19,147.45,150.37,146.51,MOEX
"Dec 24, 2021",149.53,149.71,152.97,148.11,MOEX
"Dec 27, 2021",151.7,149.9,153.52,149.53,MOEX
"Dec 28, 2021",151.42,152.15,153.34,151.27,MOEX
"Dec 29, 2021",152.57,151.84,152.59,150.8,MOEX
"Dec 30, 2021",153.22,152.57,153.67,152.1,MOEX
"Jan 03, 2022",156.46,153.59,156.88,153.3,MOEX
"Jan 04, 2022",155.95,157.37,158.94,155.11,MOEX
"Jan 05, 2022",148.24,156.47,157.7,148.03,MOEX
"Jan 06, 2022",149.02,149.73,151.66,146.4,MOEX
"Jan 10, 2022",145.3,149.02,150.98,142.77,MOEX
"Jan 11, 2022",150.03,145.87,150.92,145.23,MOEX
"Jan 12, 2022",151.38,150.33,151.62,147.72,MOEX
"Jan 13, 2022",147.65,150.75,152.47,145.2,MOEX
"Jan 14, 2022",144.27,147.66,149.25,137.57,MOEX
"Jan 17, 2022",139.32,144.63,145.24,136.7,MOEX
"Jan 18, 2022",132.0,139.98,139.98,128.44,MOEX
"Jan 19, 2022",138.64,132.18,140.8,124.5,MOEX
"Jan 20, 2022",144.0,138.64,147.21,137.75,MOEX
"Jan 21, 2022",145.98,143.84,148.93,141.23,MOEX
"Jan 24, 2022",143.33,146.56,147.09,137.0,MOEX
"Jan 25, 2022",142.84,143.4,145.7,138.8,MOEX
"Jan 26, 2022",141.22,144.05,146.88,139.32,MOEX
"Jan 27, 2022",144.91,140.71,147.8,140.1,MOEX
"Jan 28, 2022",144.4,145.25,147.4,142.05,MOEX
"Jan 31, 2022",145.05,145.43,146.5,143.51,MOEX
"Feb 01, 2022",145.57,145.1,146.34,143.65,MOEX
"Feb 02, 2022",142.9,145.57,146.0,141.21,MOEX
"Feb 03, 2022",137.69,142.47,142.5,136.79,MOEX
"Feb 04, 2022",141.09,138.54,141.43,137.77,MOEX
"Feb 07, 2022",141.59,140.01,142.16,139.88,MOEX
"Feb 08, 2022",142.05,141.66,143.94,140.65,MOEX
"Feb 09, 2022",142.19,142.3,143.58,141.28,MOEX
"Feb 10, 2022",140.06,142.43,142.8,139.66,MOEX
"Feb 11, 2022",136.2,140.06,140.64,135.4,MOEX
"Feb 14, 2022",134.49,135.95,137.57,131.44,MOEX
"Feb 15, 2022",137.5,135.0,138.18,133.81,MOEX
"Feb 16, 2022",141.89,137.31,141.9,136.55,MOEX
"Feb 17, 2022",137.49,141.0,141.53,135.85,MOEX
"Feb 18, 2022",133.16,138.48,139.43,132.16,MOEX
"Feb 21, 2022",118.78,132.4,135.89,110.0,MOEX
"Feb 22, 2022",115.79,115.0,120.3,108.85,MOEX
"Feb 24, 2022",92.54,104.15,106.0,73.37,MOEX
"Feb 25, 2022",95.51,95.51,110.0,91.03,MOEX
"Mar 24, 2022",100.75,94.51,110.1,91.11,MOEX
"Mar 25, 2022",96.57,107.88,108.0,95.3,MOEX
"Mar 28, 2022",93.5,97.1,97.1,92.04,MOEX
"Mar 29, 2022",88.42,92.0,94.0,86.0,MOEX
"Mar 30, 2022",92.0,89.5,92.23,87.8,MOEX
"Mar 31, 2022",99.5,93.97,100.0,92.68,MOEX
"Apr 01, 2022",111.45,101.2,114.0,101.2,MOEX
"Apr 04, 2022",111.07,111.91,117.0,110.0,MOEX
"Apr 05, 2022",103.65,112.45,112.45,100.0,MOEX
"Apr 06, 2022",102.05,103.8,106.0,100.17,MOEX
"Apr 07, 2022",103.18,102.0,109.9,101.66,MOEX
"Apr 08, 2022",102.29,103.26,104.66,100.5,MOEX
"Apr 11, 2022",100.77,102.74,103.7,100.7,MOEX
"Apr 12, 2022",99.5,101.1,101.48,96.5,MOEX
"Apr 13, 2022",99.32,100.0,100.88,98.2,MOEX
"Apr 14, 2022",93.5,99.85,99.85,93.5,MOEX
"Apr 15, 2022",93.65,93.5,94.43,90.12,MOEX
"Apr 18, 2022",90.85,93.7,95.0,90.85,MOEX
"Apr 19, 2022",89.1,90.9,90.99,87.22,MOEX
"Apr 20, 2022",92.49,89.01,93.7,87.06,MOEX
"Apr 21, 2022",90.52,93.05,94.83,90.17,MOEX
"Apr 22, 2022",90.05,90.51,91.97,89.2,MOEX
"Apr 25, 2022",88.0,90.05,90.43,87.7,MOEX
"Apr 26, 2022",90.8,88.8,91.44,88.04,MOEX
"Apr 27, 2022",93.25,91.08,94.44,89.74,MOEX
"Apr 28, 2022",92.48,94.39,97.78,92.0,MOEX
"Apr 29, 2022",94.79,93.52,95.0,92.67,MOEX
"May 04, 2022",90.89,94.8,96.82,90.89,MOEX
"May 05, 2022",91.21,92.0,92.25,91.08,MOEX
"May 06, 2022",90.27,91.21,91.7,90.0,MOEX
"May 11, 2022",89.65,90.5,90.99,89.0,MOEX
"May 12, 2022",87.97,89.99,89.99,87.8,MOEX
"May 13, 2022",88.3,88.2,88.89,88.05,MOEX
"May 16, 2022",89.06,88.5,89.8,88.21,MOEX
"May 17, 2022",91.07,89.23,91.2,88.34,MOEX
"May 18, 2022",91.07,91.17,94.4,91.0,MOEX
"May 19, 2022",90.14,91.2,91.95,89.22,MOEX
"May 20, 2022",89.6,90.42,91.95,89.2,MOEX
"May 23, 2022",88.5,90.0,90.8,88.01,MOEX
"May 24, 2022",88.7,88.9,89.96,86.7,MOEX
"May 25, 2022",88.93,88.96,89.68,88.05,MOEX
"May 26, 2022",90.25,89.1,91.16,89.09,MOEX
"May 27, 2022",90.65,91.1,92.7,90.01,MOEX
"May 30, 2022",89.21,90.99,91.96,89.12,MOEX
"May 31, 2022",88.0,89.21,89.56,87.62,MOEX
"Jun 01, 2022",87.5,88.0,90.0,87.0,MOEX
"Jun 02, 2022",86.72,87.8,88.0,86.0,MOEX
"Jun 03, 2022",88.7,87.3,90.66,84.5,MOEX
"Jun 06, 2022",86.58,88.7,89.24,86.25,MOEX
"Jun 07, 2022",86.14,86.56,87.1,85.2,MOEX
"Jun 08, 2022",86.35,86.0,88.0,85.19,MOEX
"Jun 09, 2022",85.89,86.01,86.87,85.5,MOEX
"Jun 10, 2022",85.7,85.9,86.76,85.38,MOEX
"Jun 14, 2022",85.51,85.72,86.33,85.06,MOEX
"Jun 15, 2022",85.39,85.55,86.0,85.11,MOEX
"Jun 16, 2022",87.09,85.5,87.59,85.3,MOEX
"Jun 17, 2022",86.05,87.19,87.45,85.41,MOEX
"Jun 20, 2022",88.45,86.14,88.83,86.14,MOEX
"Jun 21, 2022",87.22,89.5,89.5,87.0,MOEX
"Jun 22, 2022",86.58,87.15,87.17,86.0,MOEX
"Jun 23, 2022",87.81,86.9,88.1,86.01,MOEX
"Jun 24, 2022",89.37,88.0,89.37,87.24,MOEX
"Jun 27, 2022",90.25,89.3,92.17,89.04,MOEX
"Jun 28, 2022",87.95,90.8,91.48,87.9,MOEX
"Jun 29, 2022",86.9,87.95,89.35,86.21,MOEX
"Jun 30, 2022",85.77,87.17,88.16,85.0,MOEX
"Jul 01, 2022",85.36,85.77,86.8,84.03,MOEX
"Jul 04, 2022",85.02,85.26,86.3,84.8,MOEX
"Jul 05, 2022",85.26,84.89,85.87,84.26,MOEX
"Jul 06, 2022",85.48,85.26,86.68,85.0,MOEX
"Jul 07, 2022",85.31,85.5,85.9,85.04,MOEX
"Jul 08, 2022",85.2,85.5,85.75,85.07,MOEX
"Jul 11, 2022",84.48,85.3,86.1,84.0,MOEX
"Jul 12, 2022",83.48,84.06,84.39,81.71,MOEX
"Jul 13, 2022",81.55,83.35,84.59,80.77,MOEX
"Jul 14, 2022",81.9,82.29,83.46,81.1,MOEX
"Jul 15, 2022",82.5,82.75,82.75,81.2,MOEX
"Jul 18, 2022",82.92,83.27,83.5,82.0,MOEX
"Jul 19, 2022",82.05,82.92,82.92,81.31,MOEX
"Jul 20, 2022",82.43,82.0,82.9,82.0,MOEX
"Jul 21, 2022",82.37,82.43,83.29,81.52,MOEX
"Jul 22, 2022",84.81,82.37,84.82,82.2,MOEX
"Jul 25, 2022",84.63,84.7,85.45,83.85,MOEX
"Jul 26, 2022",86.7,85.0,86.79,84.71,MOEX
"Jul 27, 2022",86.5,87.1,87.82,85.8,MOEX
"Jul 28, 2022",85.96,86.62,87.08,85.25,MOEX
"Jul 29, 2022",86.2,85.88,86.9,85.65,MOEX
"Aug 01, 2022",84.91,86.25,86.27,84.05,MOEX
"Aug 02, 2022",82.82,84.21,84.78,82.55,MOEX
"Aug 03, 2022",82.82,83.2,83.94,82.57,MOEX
"Aug 04, 2022",83.32,82.9,85.34,82.02,MOEX
"Aug 05, 2022",81.32,83.4,83.54,80.77,MOEX
"Aug 08, 2022",81.88,86.3,86.3,81.64,MOEX
"Aug 09, 2022",82.9,81.6,83.14,81.4,MOEX
"Aug 10, 2022",83.16,82.8,83.6,82.35,MOEX
"Aug 11, 2022",83.81,83.41,84.92,82.79,MOEX
"Aug 12, 2022",85.76,84.0,85.84,82.5,MOEX
"Aug 15, 2022",86.84,86.0,86.9,85.08,MOEX
"Aug 16, 2022",86.38,86.92,87.25,86.02,MOEX
